"search-number","evaluation","memory*","nchpercent*","trustindexmean*","initialexperience*","carepatchmean*","carefarmermean*","careothersmean*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"4","1350","6","0.45","0.55","8.3","0.26","0.4","0.77","0.3805983919921698","10","0.46319272814971824","0.4284086686585651"
"4","1360","9","0.9500000000000001","0.51","8.1","0.99","0.01","0.22","0.4558851741283031","10","0.46319272814971824","0.4284086686585651"
"4","1370","10","0.81","0.44","10","0.34","0.38","0.25","0.3873964702160634","10","0.46319272814971824","0.4284086686585651"
"5","10","14","0.33","0.9500000000000001","8.1","0.38","0.11","0.64","0.1889450272533619","10","0.1889450272533619","0.19287145700182082"
"5","20","12","0.89","0.8300000000000001","8.5","0.6900000000000001","0.19","0.2","0.33546643381671687","10","0.33546643381671687","0.337809205135511"
"5","30","12","0.77","0.04","8.6","0.67","0.8","0.75","0.11897712145442155","10","0.33546643381671687","0.337809205135511"
"5","40","21","0.55","0.74","9.3","0.97","0.59","0.31","0.3723871125398431","10","0.3723871125398431","0.36886707716788314"
"5","50","20","0.04","0.72","7.4","0.39","0.04","0.25","0.3787989134121857","10","0.3787989134121857","0.34072809087139877"
"5","60","12","0.6","0.88","5.8","0.8","0.49","0.07","0.26795847751186785","10","0.3787989134121857","0.34072809087139877"
"5","70","5","0.51","0.56","7.7","0.23","0.56","0.6900000000000001","0.4241204690822739","10","0.4241204690822739","0.39447961211878235"
"5","80","14","0.02","0.19","5.6","0.68","0.81","0.8200000000000001","0.18289729524940976","10","0.4241204690822739","0.39447961211878235"
"5","90","7","0.4","0.93","6.6","0.41000000000000003","0.18","0.19","0.2066564026584849","10","0.4241204690822739","0.39447961211878235"
"5","100","16","0.23","0.91","7","0.78","0.6900000000000001","0.9","0.23992510049322893","10","0.4241204690822739","0.39447961211878235"
"5","110","5","0.81","0.7000000000000001","7.800000000000001","0.25","0.76","0.47000000000000003","0.4067994241348315","10","0.4241204690822739","0.39447961211878235"
"5","120","26","0.87","0.11","7.4","0.64","0.84","0.54","0.13729090558967888","10","0.4241204690822739","0.39447961211878235"
"5","130","19","0.7000000000000001","0.06","5.8","0.47000000000000003","0.38","0.04","0.12085712466022383","10","0.4241204690822739","0.39447961211878235"
"5","140","22","0.26","0.75","5.2","0.93","0.52","0.55","0.3657028000636151","10","0.4241204690822739","0.39447961211878235"
"5","150","5","0.11","0.48","6.2","0.61","0.21","0.33","0.40744525460471354","10","0.4241204690822739","0.39447961211878235"
"5","160","16","0.58","0.75","9","0.91","0.63","0.51","0.3532547327734842","10","0.4241204690822739","0.39447961211878235"
"5","170","5","0.26","0.9","7.800000000000001","0.23","0.19","0.18","0.23109172444134737","10","0.4241204690822739","0.39447961211878235"
"5","180","7","0.5","0.65","8.4","0.96","0.87","0.7000000000000001","0.40359662055478196","10","0.4241204690822739","0.39447961211878235"
"5","190","28","0.75","0.07","7","0.03","0.27","0.88","0.11968270645055021","10","0.4241204690822739","0.39447961211878235"
"5","200","26","0.04","0.96","6.7","0.09","0.99","0.45","0.15913615924858565","10","0.4241204690822739","0.39447961211878235"
"5","210","27","0.62","0.59","7","0.02","0.84","0.41000000000000003","0.4298909805304473","10","0.4298909805304473","0.40823261168585406"
"5","220","29","0.41000000000000003","0.29","5.1","0.61","0.39","0.36","0.2780262054021628","10","0.4298909805304473","0.40823261168585406"
"5","230","9","0.81","0.63","8.4","0.31","0.07","0.96","0.4315502559059423","10","0.4315502559059423","0.383946719759463"
"5","240","5","0.23","0.86","8.9","0.21","0.34","0.49","0.2636130436105424","10","0.4315502559059423","0.383946719759463"
"5","250","6","0.9400000000000001","0.55","7.9","0.64","0.32","0.9400000000000001","0.389426096232684","10","0.4315502559059423","0.383946719759463"
"5","260","10","0.34","0.27","8.4","0.86","0.7000000000000001","0.6900000000000001","0.23990111947720508","10","0.4315502559059423","0.383946719759463"
"5","270","23","0.38","0.3","8.2","0.05","0.5700000000000001","0.58","0.2903745258901308","10","0.4315502559059423","0.383946719759463"
"5","280","17","0.77","0.44","7.300000000000001","0.76","0.59","0.68","0.3998431638992469","10","0.4315502559059423","0.383946719759463"
"5","290","7","0.8200000000000001","0.14","8.9","0.32","0.15","0.4","0.16230955269180147","10","0.4315502559059423","0.383946719759463"
"5","300","26","0.71","0.66","6.1","0.67","0.24","0.19","0.4111801870783219","10","0.4315502559059423","0.383946719759463"
"5","310","26","0.86","0.72","6.2","0.6900000000000001","0.52","0.04","0.3768004308330869","10","0.4315502559059423","0.383946719759463"
"5","320","14","0.32","0.02","9","0.22","0.49","0.62","0.10951013662983292","10","0.4315502559059423","0.383946719759463"
"5","330","22","0.9500000000000001","0.9400000000000001","6.2","0.99","0.17","0.66","0.20964887211462413","10","0.4315502559059423","0.383946719759463"
"5","340","26","0.13","0.62","7.4","0.12","0.79","0.41000000000000003","0.38508877813205866","10","0.4315502559059423","0.383946719759463"
"5","350","12","0.21","0.54","9.8","0.76","0.9400000000000001","0.04","0.4338345306720776","10","0.4338345306720776","0.3933225589495024"
"5","360","13","0.04","0.16","9.8","0.66","0.59","0.44","0.15870689982424463","10","0.4338345306720776","0.3933225589495024"
"5","370","27","0.64","0.06","5.8","0.68","0.61","0.98","0.1247469046628072","10","0.4338345306720776","0.3933225589495024"
"5","380","16","0.3","0.9400000000000001","8.6","0.63","0.41000000000000003","0.51","0.20572317544205898","10","0.4338345306720776","0.3933225589495024"
"5","390","23","0.98","0.74","6.4","0.15","0.92","0.37","0.3917646366863127","10","0.4338345306720776","0.3933225589495024"
"5","400","15","0.97","0.2","7.4","0.8","0.17","0.81","0.1815517379205229","10","0.4338345306720776","0.3933225589495024"
"5","410","12","0.48","0.1","9.7","0.77","0.2","0.85","0.14715477062061938","10","0.4338345306720776","0.3933225589495024"
"5","420","30","0.75","0.88","8.1","0.26","0.65","0.6900000000000001","0.2512619886315012","10","0.4338345306720776","0.3933225589495024"
"5","430","21","0.54","0.26","8.3","0.34","0.73","0.8200000000000001","0.2554791426429787","10","0.4338345306720776","0.3933225589495024"
"5","440","22","0.32","0.04","7","0.9400000000000001","0.5","0.77","0.11473767202468692","10","0.4338345306720776","0.3933225589495024"
"5","450","23","0.04","0.9","7.7","0.42","0.6900000000000001","0.43","0.20996051800052182","10","0.4338345306720776","0.3933225589495024"
"5","460","24","0.16","0.92","5.2","0.18","0.11","0.47000000000000003","0.20223543616389902","10","0.4338345306720776","0.3933225589495024"
"5","470","22","0.8300000000000001","0.19","8.5","0.33","0.26","0.52","0.16831504640723227","10","0.4338345306720776","0.3933225589495024"
"5","480","30","0.15","0.19","5","0.92","0.06","0.25","0.198114524262074","10","0.4338345306720776","0.3933225589495024"
"5","490","29","0.1","0.11","8.4","0.89","0.13","0.02","0.1437157296129638","10","0.4338345306720776","0.3933225589495024"
"5","500","27","0.19","0.85","5.5","0.28","0.44","0.1","0.2961017347822011","10","0.4338345306720776","0.3933225589495024"
"5","510","5","0.26","0.9","7.800000000000001","0.25","0.76","0.47000000000000003","0.23893321810874654","10","0.4338345306720776","0.3933225589495024"
"5","520","5","0.81","0.7000000000000001","7.800000000000001","0.2","0.11","0.18","0.4003633387346621","10","0.4338345306720776","0.3933225589495024"
"5","530","5","0.21","0.55","9.9","0.76","0.59","0.68","0.40177125994230145","10","0.4338345306720776","0.3933225589495024"
"5","540","17","0.77","0.44","7","0.76","0.97","0.04","0.35536125264200213","10","0.4338345306720776","0.3933225589495024"
"5","550","5","0.81","0.62","8.4","0.31","0.07","0.96","0.3939492949720911","10","0.4338345306720776","0.3933225589495024"
"5","560","9","0.11","0.48","9.8","0.61","0.21","0.33","0.40102175407621427","10","0.4338345306720776","0.3933225589495024"
"5","570","23","0.98","0.74","6.4","0.15","0.34","0.52","0.35635540306105984","10","0.4338345306720776","0.3933225589495024"
"5","580","5","0.23","0.86","8.9","0.21","0.92","0.37","0.27849264276788255","10","0.4338345306720776","0.3933225589495024"
"5","590","7","0.13","0.65","8.4","0.96","0.4","0.68","0.36471339677544623","10","0.4338345306720776","0.3933225589495024"
"5","600","17","0.77","0.44","7.300000000000001","0.76","0.68","0.7000000000000001","0.3530553436191396","10","0.4338345306720776","0.3933225589495024"
"5","610","17","0.77","0.44","8.4","0.31","0.24","0.96","0.3808255067143821","10","0.4338345306720776","0.3933225589495024"
"5","620","9","0.81","0.63","7.7","0.76","0.59","0.68","0.39300311744464733","10","0.4338345306720776","0.3933225589495024"
"5","630","5","0.11","0.48","6.2","0.62","0.9400000000000001","0.04","0.3766421400558971","10","0.4338345306720776","0.3933225589495024"
"5","640","12","0.21","0.54","9.8","0.76","0.3","0.33","0.4335848043616771","10","0.4338345306720776","0.3933225589495024"
"5","650","17","0.77","0.72","7.4","0.33","0.04","0.22","0.4200636173499811","10","0.4338345306720776","0.3933225589495024"
"5","660","20","0.04","0.44","9","0.52","0.59","0.68","0.3645789836701928","10","0.4338345306720776","0.3933225589495024"
"5","670","22","0.54","0.8300000000000001","8.3","0.35000000000000003","0.73","0.8200000000000001","0.32419692516723225","10","0.4338345306720776","0.3933225589495024"
"5","680","28","0.62","0.59","7","0.02","0.84","0.41000000000000003","0.43566559451792497","10","0.43566559451792497","0.407072420973514"
"5","690","26","0.77","0.56","7.7","0.23","0.71","0.6900000000000001","0.367584349961786","10","0.43566559451792497","0.407072420973514"
"5","700","5","0.12","0.62","7.4","0.12","0.79","0.4","0.4250005792421431","10","0.43566559451792497","0.407072420973514"
"5","710","12","0.59","0.88","5.8","0.8","0.18","0.9400000000000001","0.2564186045519957","10","0.43566559451792497","0.407072420973514"
"5","720","30","0.11","0.48","6.2","0.61","0.6","0.07","0.38897478968787896","10","0.43566559451792497","0.407072420973514"
"5","730","22","0.23","0.91","7","0.78","0.6900000000000001","0.9","0.2381388338518994","10","0.43566559451792497","0.407072420973514"
"5","740","16","0.26","0.76","5.2","0.93","0.52","0.56","0.3234758166023982","10","0.43566559451792497","0.407072420973514"
"5","750","26","0.71","0.66","6.1","0.67","0.39","0.49","0.4125823189724575","10","0.43566559451792497","0.407072420973514"
"5","760","5","0.23","0.86","8.9","0.19","0.03","0.19","0.29131673196484553","10","0.43566559451792497","0.407072420973514"
"5","770","27","0.62","0.59","7","0.61","0.39","0.36","0.43330131214796064","10","0.43566559451792497","0.407072420973514"
"5","780","29","0.41000000000000003","0.29","5.1","0.02","0.84","0.41000000000000003","0.26788957565393184","10","0.43566559451792497","0.407072420973514"
"5","790","23","0.38","0.65","8.4","0.9500000000000001","0.87","0.7000000000000001","0.41458421543172097","10","0.43566559451792497","0.407072420973514"
"5","800","7","0.5","0.01","8.2","0.05","0.5700000000000001","0.58","0.11290855314568213","10","0.43566559451792497","0.407072420973514"
"5","810","16","0.3","0.9400000000000001","8.6","0.63","0.73","0.47000000000000003","0.18504336201187396","10","0.43566559451792497","0.407072420973514"
"5","820","5","0.81","0.7000000000000001","8.5","0.25","0.44","0.51","0.35622617287136715","10","0.43566559451792497","0.407072420973514"
"5","830","16","0.23","0.91","7","0.49","0.5700000000000001","0.58","0.22985483766190046","10","0.43566559451792497","0.407072420973514"
"5","840","18","0.38","0.3","8.2","0.75","0.6900000000000001","0.37","0.25377265498766965","10","0.43566559451792497","0.407072420973514"
"5","850","29","0.21","0.54","9.8","0.76","0.89","0.04","0.4099500564503531","10","0.43566559451792497","0.407072420973514"
"5","860","5","0.44","0.56","7.7","0.23","0.56","0.6900000000000001","0.4120862473249235","10","0.43566559451792497","0.407072420973514"
"5","870","5","0.51","0.56","5.5","0.23","0.56","0.74","0.4037227727859139","10","0.43566559451792497","0.407072420973514"
"5","880","9","0.81","0.56","8.4","0.31","0.71","0.97","0.41492556658327046","10","0.43566559451792497","0.407072420973514"
"5","890","20","0.04","0.72","7.5","0.56","0.04","0.07","0.40156907119639296","10","0.43566559451792497","0.407072420973514"
"5","900","20","0.04","0.55","7.4","0.4","0.04","0.24","0.4270931084993529","10","0.43566559451792497","0.407072420973514"
"5","910","26","0.71","0.66","6.1","0.67","0.25","0.22","0.4006406965228952","10","0.43566559451792497","0.407072420973514"
"5","920","5","0.78","0.7000000000000001","7.800000000000001","0.25","0.76","0.47000000000000003","0.3883639089081509","10","0.43566559451792497","0.407072420973514"
"5","930","22","0.9500000000000001","0.9400000000000001","6.2","0.99","0.46","0.66","0.19571373099095749","10","0.43566559451792497","0.407072420973514"
"5","940","26","0.98","0.74","6.4","0.15","0.92","0.58","0.37070728180503826","10","0.43566559451792497","0.407072420973514"
"5","950","29","0.21","0.41000000000000003","9.8","0.76","0.81","0.04","0.35027723162514357","10","0.43566559451792497","0.407072420973514"
"5","960","26","0.71","0.61","7.7","0.76","0.59","0.75","0.39966405290564305","10","0.43566559451792497","0.407072420973514"
"5","970","9","0.81","0.63","6.1","0.67","0.25","0.22","0.3988721397280919","10","0.43566559451792497","0.407072420973514"
"5","980","16","0.23","0.91","7","0.76","0.3","0.32","0.232208632647645","10","0.43566559451792497","0.407072420973514"
"5","990","12","0.21","0.54","9.8","0.49","0.5700000000000001","0.58","0.4081766955888472","10","0.43566559451792497","0.407072420973514"
"5","1000","5","0.23","0.86","5.8","0.61","0.6","0.07","0.2946266565749996","10","0.43566559451792497","0.407072420973514"
"5","1010","5","0.11","0.15","9.3","0.6","0.03","0.19","0.16381735129970082","10","0.43566559451792497","0.407072420973514"
"5","1020","28","0.62","0.59","7","0.02","0.18","0.33","0.4122411657635964","10","0.43566559451792497","0.407072420973514"
"5","1030","9","0.11","0.48","9.8","0.61","0.84","0.41000000000000003","0.36423741694749223","10","0.43566559451792497","0.407072420973514"
"5","1040","9","0.21","0.54","6.5","0.76","0.18","0.6900000000000001","0.4194923620322865","10","0.43566559451792497","0.407072420973514"
"5","1050","5","0.44","0.56","7.7","0.4","0.71","0.33","0.4118139159628827","10","0.43566559451792497","0.407072420973514"
"5","1060","7","0.51","0.65","8.4","0.31","0.07","0.97","0.42791459496443685","10","0.43566559451792497","0.407072420973514"
"5","1070","9","0.81","0.56","8.4","0.96","0.87","0.7000000000000001","0.40582753961376083","10","0.43566559451792497","0.407072420973514"
"5","1080","27","0.77","0.56","7.7","0.23","0.68","0.6900000000000001","0.40022681253388803","10","0.43566559451792497","0.407072420973514"
"5","1090","26","0.77","0.11","7.7","0.23","0.64","0.79","0.13302017198734692","10","0.43566559451792497","0.407072420973514"
"5","1100","5","0.78","0.7000000000000001","7.800000000000001","0.61","0.39","0.36","0.3995738459704682","10","0.43566559451792497","0.407072420973514"
"5","1110","27","0.62","0.59","7","0.25","0.76","0.46","0.4027567797046833","10","0.43566559451792497","0.407072420973514"
"5","1120","27","0.71","0.66","6","0.67","0.5700000000000001","0.68","0.40696302256276057","10","0.43566559451792497","0.407072420973514"
"5","1130","5","0.18","0.48","9.9","0.76","0.27","0.22","0.42644819707384973","10","0.43566559451792497","0.407072420973514"
"5","1140","7","0.45","0.65","8.4","0.96","0.87","0.7000000000000001","0.4057657306116319","10","0.43566559451792497","0.407072420973514"
"5","1150","6","0.5","0.7000000000000001","8.4","0.97","0.87","0.7000000000000001","0.3759736477244084","10","0.43566559451792497","0.407072420973514"
"5","1160","26","0.72","0.66","6.1","0.67","0.25","0.22","0.4346025219145943","10","0.43566559451792497","0.407072420973514"
"5","1170","18","0.81","0.7000000000000001","7.800000000000001","0.2","0.11","0.18","0.3976121226892003","10","0.43566559451792497","0.407072420973514"
"5","1180","28","0.62","0.59","7","0.02","0.84","0.4","0.41320429751290033","10","0.43566559451792497","0.407072420973514"
